id,symptom_name,normalized_name,definition,synonyms,uri,icd_code,source,body_system,release
155,Abscess,abscess,,,,,Extracted from disease definitions (mentioned in 7 diseases),,2025-01
420,Abscesses In The Groin,abscesses in the groin,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1791,Absent bowel sounds,absent bowel sounds,,,https://id.who.int/icd/release/11/2025-01/mms/1833425233,ME03.1,ICD-11 MMS Chapter 21 API,,2025-01
1669,Abulia,abulia,"Abulia is state of poverty of behaviour and speech output, lack of initiative, loss of emotional responses, psychomotor slowing, and prolonged speech latency.",,https://id.who.int/icd/release/11/2025-01/mms/2129902504,MG43.2,ICD-11 MMS Chapter 21 API,,2025-01
46,Acaeruloplasminaemia,,"Aceruloplasminemia is an adult-onset disorder of neurodegeneration with brain iron accumulation (NBIA; see this term) characterised by anaemia, retinal degeneration, diabetes and various neurological symptoms.",,https://id.who.int/icd/entity/688027972,,WHO ICD-11 API,,2025-01
1407,Acalculia,acalculia,"Acalculia refers to the loss, usually in adulthood, of a previous ability to perform simple mathematical calculations that is inconsistent with general level of intellectual functioning and is acquired after the developmental period in individuals who had previously attained these skills, such as due to a stroke or other brain injury.",,https://id.who.int/icd/release/11/2025-01/mms/1954421964,MB4B.2,ICD-11 MMS Chapter 21 API,,2025-01
408,Accompanied By Fever,accompanied by fever,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1198,Acetonuria,acetonuria,Acetonuria is a medical condition in which acetone is present in the urine.,,https://id.who.int/icd/release/11/2025-01/mms/2075059166,MF90,ICD-11 MMS Chapter 21 API,,2025-01
614,Ache,ache,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
657,Aching pain,aching pain,,,,,Curated symptom vocabulary,,2025-01
716,Acid reflux,acid reflux,,,,,Curated symptom vocabulary,,2025-01
310,Acne,acne,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
308,Acne Conglobata,acne conglobata,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1356,Acroparaesthesia,acroparaesthesia,Severe pain in the extremities,,https://id.who.int/icd/release/11/2025-01/mms/257890715,MB40.7,ICD-11 MMS Chapter 21 API,,2025-01
628,Acute Fever,acute fever,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
588,Acute Inflammation Of The Meninges Causing Headache,acute inflammation of the meninges causing headache,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
276,Acute Onset Of Vomiting,acute onset of vomiting,,,,,Extracted from disease definitions (mentioned in 2 diseases),,2025-01
412,Acute Paralysis,acute paralysis,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
550,Acute Severe Pain,acute severe pain,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1488,Acute abdomen,acute abdomen,"A clinical syndrome with acute abdominal pain that is severe, and rapid onset. Acute abdomen may be caused by a variety of disorders, injuries, or diseases",,https://id.who.int/icd/release/11/2025-01/mms/245796173,MD81.3,ICD-11 MMS Chapter 21 API,,2025-01
1536,Acute blistering skin eruption,acute blistering skin eruption,"A provisional diagnosis for an acute blistering skin eruption of unknown or uncertain nature. Examples include vesicular dermatitis of the hands and feet (pompholyx), acute phototoxic reactions, especially to contact with plants (phytophotodermatitis), sunburn and immunobullous disorders such as bullous pemphigoid.",,https://id.who.int/icd/release/11/2025-01/mms/1954443,ME62.6,ICD-11 MMS Chapter 21 API,,2025-01
1537,Acute desquamating skin eruption,acute desquamating skin eruption,A provisional diagnosis for a skin eruption of unknown or uncertain nature which arises abruptly and in which desquamation (shedding of skin scales) is a prominent feature. This is seen characteristically in the later stages of many acute viral exanthemata but may also be seen in drug reactions and in unstable and erythrodermic psoriasis.,,https://id.who.int/icd/release/11/2025-01/mms/317520014,ME62.7,ICD-11 MMS Chapter 21 API,,2025-01
1538,Acute discoid or annular skin eruption,acute discoid or annular skin eruption,"A provisional diagnosis for a skin eruption of unknown or uncertain nature which arises abruptly and consists of multiple circular or ring-shaped patches and plaques. Although infection due to dermatophyte infection (tinea or ringworm) can produce this pattern, many other skin disorders may have a discoid or annular configuration: these are frequently misdiagnosed as tinea. Common examples include atopic eczema, nummular dermatitis and psoriasis.",,https://id.who.int/icd/release/11/2025-01/mms/205263095,ME62.8,ICD-11 MMS Chapter 21 API,,2025-01
1530,Acute erythematous skin eruption,acute erythematous skin eruption,"A provisional diagnosis for a skin eruption of unknown or uncertain nature which arises abruptly and consists predominantly of diffuse cutaneous erythema. A classical cause is scarlet fever but reactions to other bacterial toxins, drugs and certain foods or acute graft-versus-host disease may present with a similar picture.",,https://id.who.int/icd/release/11/2025-01/mms/1906886516,ME62.0,ICD-11 MMS Chapter 21 API,,2025-01
1539,Acute excoriation of skin,acute excoriation of skin,"A provisional diagnosis for a skin eruption of unknown or uncertain nature which arises abruptly and consists of multiple excoriations. In the majority of cases the excoriation is secondary to intense pruritus arising either from an underlying systemic disorder such as cholestatic jaundice or from a pruritic skin disease such as eczema. In some cases, however, psychogenic factors may be responsible.",,https://id.who.int/icd/release/11/2025-01/mms/1764982361,ME62.9,ICD-11 MMS Chapter 21 API,,2025-01
1535,Acute exudative skin eruption,acute exudative skin eruption,"A provisional diagnosis for a skin eruption of unknown or uncertain nature which arises abruptly and in which exudation and crusting are prominent features. Common causes are infected eczema, acute allergic contact dermatitis and impetigo.",,https://id.who.int/icd/release/11/2025-01/mms/458739593,ME62.5,ICD-11 MMS Chapter 21 API,,2025-01
1811,"Acute gastrointestinal bleeding, not elsewhere classified","acute gastrointestinal bleeding, not elsewhere classified",,,https://id.who.int/icd/release/11/2025-01/mms/294460566,ME24.90,ICD-11 MMS Chapter 21 API,,2025-01
1884,"Acute headache, not elsewhere classified","acute headache, not elsewhere classified",,,https://id.who.int/icd/release/11/2025-01/mms/1068555332,MG31.1,ICD-11 MMS Chapter 21 API,,2025-01
1466,Acute idiopathic pulmonary haemorrhage in infants over 28 days of age,acute idiopathic pulmonary haemorrhage in infants over 28 days of age,,,https://id.who.int/icd/release/11/2025-01/mms/2102609238,MD24,ICD-11 MMS Chapter 21 API,,2025-01
1533,Acute maculopapular skin eruption,acute maculopapular skin eruption,A provisional diagnosis for a skin eruption of unknown or uncertain nature which arises abruptly and consists of multiple macules and papules. Viral infections and drugs are common precipitants.,,https://id.who.int/icd/release/11/2025-01/mms/1238846563,ME62.3,ICD-11 MMS Chapter 21 API,,2025-01
652,Acute pain,acute pain,,,,,Curated symptom vocabulary,,2025-01
1883,"Acute pain in the face, not elsewhere classified","acute pain in the face, not elsewhere classified",,,https://id.who.int/icd/release/11/2025-01/mms/1964077040,MG31.0,ICD-11 MMS Chapter 21 API,,2025-01
1887,"Acute pain, unspecified","acute pain, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/1404135736/unspecified,MG31.Z,ICD-11 MMS Chapter 21 API,,2025-01
1534,Acute papular skin eruption,acute papular skin eruption,"A provisional diagnosis for a skin eruption of unknown or uncertain nature which arises abruptly and consists of multiple skin papules. A wide variety of infectious and inflammatory skin disorders may present in this way. Examples include guttate psoriasis, lichen planus, pityriasis lichenoides, insect bites, scabies and secondary syphilis.",,https://id.who.int/icd/release/11/2025-01/mms/1173786143,ME62.4,ICD-11 MMS Chapter 21 API,,2025-01
1885,"Acute postoperative pain, not elsewhere classified","acute postoperative pain, not elsewhere classified",Pain at the intervention site or caused by an intervention.,,https://id.who.int/icd/release/11/2025-01/mms/1081968428,MG31.2,ICD-11 MMS Chapter 21 API,,2025-01
1531,Acute purpuric skin eruption,acute purpuric skin eruption,"A provisional diagnosis for a skin eruption of unknown or uncertain nature which arises abruptly and consists predominantly of disseminated purpura. Potential causes are numerous and include thrombocytopenia, coagulopathies, vasculitides and sepsis.",,https://id.who.int/icd/release/11/2025-01/mms/1585857185,ME62.1,ICD-11 MMS Chapter 21 API,,2025-01
1843,Acute scrotal pain,acute scrotal pain,,,https://id.who.int/icd/release/11/2025-01/mms/961335766,MF40.20,ICD-11 MMS Chapter 21 API,,2025-01
1125,Acute skin eruption of uncertain or unspecified nature,acute skin eruption of uncertain or unspecified nature,"A provisional diagnosis for an acute skin eruption of less than six weeks' duration of unknown, uncertain or unspecified nature.",,https://id.who.int/icd/release/11/2025-01/mms/408835699,ME62,ICD-11 MMS Chapter 21 API,,2025-01
1532,Acute urticarial skin eruption,acute urticarial skin eruption,A provisional diagnosis for a skin eruption of unknown or uncertain nature which arises abruptly and consists of urticaria-like papules and plaques. Drugs are a common precipitant.,,https://id.who.int/icd/release/11/2025-01/mms/179272822,ME62.2,ICD-11 MMS Chapter 21 API,,2025-01
633,Adenopathy,adenopathy,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
925,Age-associated cognitive decline,age-associated cognitive decline,"A normative (non-pathological) deterioration of higher cortical functions such as thinking, reasoning, comprehension, calculation, learning, language, and judgment.",,https://id.who.int/icd/release/11/2025-01/mms/584231559,MB21.0,ICD-11 MMS Chapter 21 API,,2025-01
1217,Ageing associated decline in intrinsic capacity,ageing associated decline in intrinsic capacity,,,https://id.who.int/icd/release/11/2025-01/mms/835503193,MG2A,ICD-11 MMS Chapter 21 API,,2025-01
840,Ageusia,ageusia,,,,,Curated symptom vocabulary,,2025-01
151,Aggression,aggression,,,,,Extracted from disease definitions (mentioned in 7 diseases),,2025-01
944,Aggressive behaviour,aggressive behaviour,"Actions intended to threaten or hurt another person or to damage property that may be physical, verbal, or symbolic (e.g., acting against the other person's interests). Aggressive behaviour may be appropriate and self-protective, or inappropriate, hostile, and destructive.",,https://id.who.int/icd/release/11/2025-01/mms/501393848,MB23.0,ICD-11 MMS Chapter 21 API,,2025-01
166,Agitation,agitation,,,,,Extracted from disease definitions (mentioned in 6 diseases),,2025-01
1406,Agnosia,agnosia,"Agnosia refers to the inability to recognize objects, shapes, people, sounds, or smells, which occurs despite otherwise normal functioning of the specific sense and is not accounted for by memory impairment.",,https://id.who.int/icd/release/11/2025-01/mms/1315065296,MB4B.1,ICD-11 MMS Chapter 21 API,,2025-01
1408,Agraphia,agraphia,"Agraphia refers to the loss, usually in adulthood, of a previous ability to write that is inconsistent with general level of intellectual functioning and is acquired after the developmental period in individuals who had previously attained these skills, such as due to a stroke or other brain injury.",,https://id.who.int/icd/release/11/2025-01/mms/1372096058,MB4B.3,ICD-11 MMS Chapter 21 API,,2025-01
521,All Of The Features Of Dissociative Amnesia,all of the features of dissociative amnesia,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1351,Allodynia,allodynia,Pain due to a normally non-painful stimulus,,https://id.who.int/icd/release/11/2025-01/mms/1043938451,MB40.1,ICD-11 MMS Chapter 21 API,,2025-01
245,Alopecia,alopecia,,,,,Extracted from disease definitions (mentioned in 3 diseases),,2025-01
742,Altered consciousness,altered consciousness,,,,,Curated symptom vocabulary,,2025-01
841,Altered taste,altered taste,,,,,Curated symptom vocabulary,,2025-01
1756,Alternating hemiplegia,alternating hemiplegia,,,https://id.who.int/icd/release/11/2025-01/mms/774373615,MB53.0,ICD-11 MMS Chapter 21 API,,2025-01
574,Although Severe Haemorrhages,although severe haemorrhages,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
969,Ambivalence,ambivalence,"Conflicting ideas, wishes, or feelings toward a person, thing or situation that are distressing and may create difficulties in making decisions.",,https://id.who.int/icd/release/11/2025-01/mms/51458534,MB24.0,ICD-11 MMS Chapter 21 API,,2025-01
872,Amenorrhoea,amenorrhoea,,,,,Curated symptom vocabulary,,2025-01
142,Amnesia,amnesia,,,,,Extracted from disease definitions (mentioned in 8 diseases),,2025-01
1309,"Amnesia, unspecified","amnesia, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/67207871/unspecified,MB21.1Z,ICD-11 MMS Chapter 21 API,,2025-01
600,An Acute Onset Of Flaccid Paralysis,an acute onset of flaccid paralysis,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
407,An Acute Onset Of Small Volume Diarrhoea,an acute onset of small volume diarrhoea,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
274,An Acute Sustained Fever,an acute sustained fever,,,,,Extracted from disease definitions (mentioned in 2 diseases),,2025-01
539,An Ictal Eeg Discharge,an ictal eeg discharge,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
363,An Increased Responsiveness Of The Trachea,an increased responsiveness of the trachea,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
